0.77571,0.97457,0.67807,1.1449
0.48679,0.11986,0.42848,0.28482
0.43586,0.51897,0.6548,0.99841
0.44678,0.82197,0.58875,1.0069
0.30635,0.63702,0.74505,1.3257
0.50851,0.95391,0.64087,1.168
0.51077,0.94693,0.50368,0.84293
0.81763,0.96661,0.93804,1.7301
0.79483,0.067344,0.60534,0.56681
0.64432,0.43753,0.63892,0.86737
0.37861,0.32084,0.70266,1.0488
0.81158,0.13405,0.86095,1.1611
0.53283,0.13459,0.37966,0.1764
0.35073,0.80595,0.71212,1.2917
0.939,0.52476,0.52352,0.58346
0.87594,0.94426,0.36349,0.40253
0.55016,0.98834,0.43468,0.70386
0.62248,0.40989,0.6876,0.92729
0.58704,0.37119,0.22685,-0.065831
0.20774,0.22685,0.979,1.6799
0.30125,0.44603,0.97567,1.7417
0.47092,0.26622,0.28951,0.05437
0.23049,0.4591,0.33843,0.35104
0.84431,0.43291,0.99644,1.5936
0.19476,0.25962,0.78897,1.2108
0.22592,0.13371,0.79492,1.1985
0.17071,0.41923,0.63237,0.99373
0.22766,0.50686,0.81145,1.433
0.4357,0.32432,0.44809,0.43481
0.3111,0.68469,0.83061,1.5301
0.92338,0.44309,0.12666,-0.39395
0.43021,0.43566,0.51327,0.6419
0.18482,0.79302,0.71593,1.3812
0.90488,0.81556,0.24815,0.072726
0.97975,0.75211,0.5319,0.66964
0.43887,0.78926,0.38221,0.51241
0.11112,0.50127,0.80176,1.4726
0.25806,0.55518,0.67086,1.104
0.40872,0.63075,0.98286,1.8029
0.5949,0.097989,0.93682,1.3426
0.26221,0.24568,0.57627,0.73846
0.60284,0.61573,0.080186,-0.27566
0.71122,0.30496,0.41382,0.26616
0.22175,0.76697,0.18085,0.11697
0.11742,0.26723,0.99563,1.7682
0.29668,0.039506,0.52039,0.49558
0.31878,0.29656,0.88528,1.4109
0.42417,0.55636,0.64825,1.0013
0.50786,0.96907,0.46625,0.81922
0.085516,0.68912,0.095281,-0.043321
0.26248,0.71788,0.96782,1.8305
0.80101,0.55903,0.62011,0.83134
0.02922,0.53335,0.156,0.070178
0.92885,0.87572,0.39837,0.43033
0.73033,0.3931,0.8825,1.347
0.48861,0.45807,0.53901,0.70615
0.57853,0.20825,0.54368,0.53095
0.23728,0.75727,0.44245,0.72132
0.45885,0.54669,0.18375,-0.00033919
0.96309,0.35739,0.24923,-0.19431
0.54681,0.701,0.28511,0.22473
0.52114,0.10922,0.52951,0.49465
0.23159,0.0066108,0.55984,0.61429
0.4889,0.5973,0.41515,0.5022
0.62406,0.65918,0.90568,1.5689
0.67914,0.58001,0.30514,0.14607
0.39552,0.90995,0.64977,1.2016
0.36744,0.63601,0.28878,0.22347
0.98798,0.52556,0.25525,-0.09202
0.037739,0.25962,0.35818,0.39089
0.88517,0.051171,0.80592,0.94018
0.91329,0.73195,0.53893,0.68868
0.79618,0.16429,0.59006,0.56361
0.098712,0.2804,0.23114,0.057093
0.26187,0.25943,0.10195,-0.30864
0.33536,0.5471,0.64464,1.0177
0.67973,0.54127,0.98014,1.6694
0.13655,0.78811,0.10172,0.0035949
0.72123,0.86961,0.18787,0.03061
0.10676,0.78754,0.0093854,-0.18685
0.65376,0.96943,0.8383,1.5629
0.49417,0.18047,0.48134,0.39914
0.77905,0.9306,0.46853,0.65419
0.71504,0.045152,0.90855,1.254
0.90372,0.24065,0.41715,0.18503
0.89092,0.008855,0.54414,0.32574
0.33416,0.67159,0.69901,1.189
0.69875,0.90481,0.07905,-0.21312
0.19781,0.57242,0.50942,0.80789
0.030541,0.15546,0.4869,0.60531
0.74407,0.50237,0.85588,1.356
0.50002,0.56773,0.6144,0.93468
0.47992,0.18827,0.11742,-0.38855
0.90472,0.3242,0.60687,0.63621
0.60987,0.71604,0.16418,-0.049248
0.61767,0.55293,0.39903,0.39949
0.85944,0.14228,0.53236,0.44198
0.80549,0.38036,0.87521,1.281
0.57672,0.39657,0.65904,0.90481
0.18292,0.57674,0.78763,1.4304
0.23993,0.019402,0.12603,-0.39216
0.88651,0.57758,0.52497,0.55161
0.028674,0.9322,0.89948,1.9094
0.4899,0.10687,0.10908,-0.46546
0.16793,0.73215,0.63457,1.1598
0.97868,0.97052,0.080846,-0.27373
0.71269,0.60889,0.41123,0.40068
0.50047,0.71967,0.71263,1.2142
0.47109,0.30275,0.10042,-0.41106
0.059619,0.45902,0.80995,1.4718
0.68197,0.048029,0.63781,0.60168
0.042431,0.38535,0.89807,1.6291
0.071445,0.36172,0.62182,0.97993
0.52165,0.28758,0.41461,0.32137
0.09673,0.81671,0.64756,1.2877
0.81815,0.45053,0.48927,0.43041
0.81755,0.80663,0.093755,-0.2645
0.72244,0.79017,0.63732,0.98388
0.14987,0.28296,0.95026,1.684
0.65961,0.068309,0.47638,0.32411
0.51859,0.054931,0.6028,0.63956
0.97297,0.63752,0.59148,0.69945
0.64899,0.42429,0.22526,-0.095768
0.80033,0.90553,0.66843,1.1106
0.4538,0.41732,0.15655,-0.16856
0.43239,0.15406,0.77425,1.0782
0.82531,0.54,0.21305,-0.08725
0.08347,0.93709,0.16912,0.23195
0.13317,0.66096,0.72575,1.3498
0.17339,0.39466,0.25619,0.17717
0.39094,0.25899,0.16277,-0.1835
0.83138,0.84791,0.62578,0.95994
0.80336,0.94506,0.25075,0.19306
0.060471,0.377,0.26298,0.21697
0.39926,0.06728,0.84393,1.1972
0.52688,0.18158,0.39742,0.24265
0.4168,0.57575,0.10458,-0.16222
0.65686,0.18589,0.19385,-0.25875
0.62797,0.29145,0.36307,0.19027
0.29198,0.46166,0.87453,1.5211
0.43165,0.34698,0.59977,0.76905
0.015487,0.31817,0.25811,0.14314
0.98406,0.45991,0.35843,0.14498
0.16717,0.23589,0.88754,1.4828
0.10622,0.027752,0.90053,1.4447
0.37241,0.65845,0.44795,0.60955
0.19812,0.1588,0.26885,0.0015745
0.48969,0.80266,0.55382,0.85777
0.33949,0.40858,0.17885,-0.083881
0.95163,0.32739,0.8597,1.1441
0.92033,0.74601,0.23198,0.023394
0.052677,0.74635,0.16811,0.18002
0.73786,0.17395,0.026723,-0.68432
0.26912,0.11754,0.32243,0.13379
0.42284,0.17404,0.55516,0.60912
0.54787,0.62741,0.82453,1.3645
0.94274,0.84189,0.80425,1.3212
0.41774,0.51008,0.024408,-0.42783
0.98305,0.16576,0.37151,0.020971
0.30145,0.71431,0.49187,0.78925
0.7011,0.90704,0.46605,0.68798
0.66634,0.21854,0.041714,-0.61661
0.53913,0.87096,0.617,1.041
0.69811,0.21184,0.57803,0.5902
0.66653,0.83666,0.29881,0.27108
0.17813,0.8593,0.43567,0.7997
0.12801,0.52338,0.13663,-0.059886
0.99908,0.47736,0.29972,-0.031438
0.17112,0.88988,0.76137,1.5191
0.032601,0.065076,0.035303,-0.45523
0.5612,0.50946,0.2695,0.075636
0.88187,0.6208,0.99627,1.6651
0.66918,0.73357,0.44695,0.53142
0.19043,0.23,0.15278,-0.18278
0.36892,0.021872,0.88623,1.2922
0.46073,0.13899,0.03138,-0.6087
0.98164,0.76951,0.11603,-0.27388
0.1564,0.96977,0.25086,0.41906
0.85552,0.38679,0.75967,1.0259
0.64476,0.99343,0.89831,1.7769
0.37627,0.32639,0.22342,-0.022408
0.19092,0.13716,0.6733,0.97454
0.42825,0.38475,0.81879,1.3422
0.48202,0.56264,0.94893,1.6665
0.12061,0.63384,0.87432,1.6576
0.58951,0.54161,0.39374,0.33961
0.22619,0.31499,0.93696,1.5919
0.38462,0.15933,0.4369,0.3452
0.58299,0.15262,0.16252,-0.34242
0.25181,0.13695,0.30982,0.10678
0.29044,0.7098,0.68111,1.2133
0.61709,0.46486,0.93405,1.5182
0.26528,0.11327,0.94739,1.5134
0.82438,0.70088,0.59908,0.86735
0.98266,0.17999,0.94887,1.2976
0.73025,0.80367,0.40402,0.45938
0.34388,0.51396,0.041032,-0.35392
0.58407,0.54844,0.29383,0.15998
0.10777,0.20784,0.031939,-0.4472
0.90631,0.78459,0.86451,1.435
0.87965,0.52649,0.43255,0.34357
0.81776,0.57102,0.092809,-0.34687
0.26073,0.42204,0.13779,-0.13065
0.59436,0.72116,0.24197,0.10427
0.022513,0.073138,0.22301,-0.061397
0.42526,0.59486,0.86774,1.4905
0.31272,0.86198,0.76418,1.4885
0.16148,0.4488,0.34471,0.3649
0.17877,0.65258,0.38478,0.54849
0.42289,0.30347,0.59487,0.76916
0.094229,0.60744,0.53512,0.87311
0.59852,0.2789,0.33356,0.084013
0.47092,0.79956,0.85468,1.5863
0.69595,0.79617,0.26564,0.16798
0.69989,0.95409,0.93394,1.7164
0.63853,0.44434,0.38983,0.28262
0.033604,0.45688,0.68307,1.1838
0.068806,0.59982,0.27501,0.33997
0.3196,0.84262,0.027958,-0.20318
0.53086,0.0312,0.94061,1.3728
0.65445,0.18727,0.53397,0.47875
0.40762,0.94359,0.67117,1.2679
0.81998,0.94792,0.60753,0.98792
0.71836,0.45298,0.75087,1.0695
0.96865,0.81083,0.98132,1.7191
0.53133,0.92888,0.72767,1.3065
0.32515,0.67272,0.85732,1.5755
0.10563,0.37233,0.99184,1.8017
0.61096,0.4057,0.75946,1.1544
0.7788,0.43882,0.14604,-0.30965
0.42345,0.67865,0.32631,0.41342
0.090823,0.46507,0.028786,-0.31711
0.26647,0.95326,0.69455,1.3566
0.15366,0.3547,0.95876,1.753
0.28101,0.33902,0.72905,1.1354
0.44009,0.89586,0.73675,1.3709
0.52714,0.54543,0.17461,-0.093818
0.45742,0.74928,0.35541,0.41716
0.87537,0.12488,0.57465,0.44143
0.51805,0.45323,0.45995,0.49009
0.94362,0.074749,0.83372,1.0067
0.63771,0.66334,0.81544,1.3901
0.95769,0.70365,0.32395,0.19152
0.24071,0.91895,0.46168,0.848
0.67612,0.66007,0.67396,1.0573
0.28906,0.6901,0.59523,1.0603
0.67181,0.85372,0.13439,-0.07075
0.69514,0.4679,0.019492,-0.52492
0.067993,0.45848,0.12511,-0.095921
0.25479,0.8061,0.22328,0.26383
0.22404,0.82477,0.44914,0.74596
0.66783,0.19044,0.53453,0.47988
0.84439,0.025673,0.99039,1.3514
0.34446,0.056815,0.71735,0.93428
0.78052,0.14294,0.98006,1.4669
0.67533,0.17142,0.053738,-0.61295
0.0067153,0.62584,0.63687,1.16
0.60217,0.029515,0.96038,1.4093
0.38677,0.47233,0.26992,0.12451
0.91599,0.67844,0.94941,1.5847
0.0011511,0.11479,0.90223,1.5234
0.46245,0.23606,0.19465,-0.20134
0.42435,0.28908,0.73395,1.064
0.46092,0.17276,0.17486,-0.22081
0.77016,0.32371,0.10514,-0.44737
0.32247,0.80111,0.31411,0.43624
0.78474,0.29963,0.34877,0.10729
0.47136,0.77563,0.39896,0.55542
0.035763,0.55277,0.28392,0.3291
0.17587,0.55469,0.31391,0.37158
0.72176,0.73065,0.71828,1.1268
0.47349,0.77362,0.94465,1.7958
0.15272,0.90085,0.087789,-0.024663
0.34112,0.13817,0.27953,-0.024415
0.60739,0.79408,0.59616,0.94063
0.19175,0.18941,0.82843,1.3144
0.73843,0.028974,0.78215,0.9056
0.24285,0.12739,0.55724,0.67176
0.91742,0.13374,0.036276,-0.75401
0.26906,0.12831,0.66937,0.87773
0.7655,0.93526,0.84899,1.5098
0.18866,0.27323,0.065465,-0.37909
0.2875,0.94268,0.36077,0.58939
0.091113,0.63815,0.25805,0.289
0.57621,0.87253,0.4326,0.63001
0.68336,0.36707,0.30607,0.043046
0.54659,0.2362,0.96659,1.5239
0.42573,0.18732,0.12993,-0.35422
0.64444,0.54565,0.21744,-0.037978
0.64762,0.25512,0.89339,1.3659
0.67902,0.30582,0.62171,0.75424
0.63579,0.015549,0.39816,0.094691
0.94517,0.58749,0.35609,0.18863
0.20893,0.96256,0.64657,1.2847
0.70928,0.84985,0.73309,1.2411
0.23623,0.0079403,0.7317,0.98523
0.1194,0.63403,0.95818,1.8793
0.6073,0.35929,0.045954,-0.51922
0.45014,0.11406,0.42436,0.28072
0.45873,0.54082,0.0090175,-0.43554
0.66194,0.41642,0.70381,0.96236
0.77029,0.5171,0.78089,1.1387
0.35022,0.88612,0.56484,1.0312
0.66201,0.1494,0.023295,-0.67595
0.41616,0.43468,0.0075639,-0.50024
0.84193,0.059039,0.98897,1.4059
0.83292,0.38103,0.20165,-0.21973
0.25644,0.72237,0.82334,1.5407
0.61346,0.095119,0.36095,0.057974
0.58225,0.66719,0.46125,0.58047
0.54074,0.2964,0.11005,-0.39394
0.86994,0.59856,0.78126,1.2309
0.26478,0.15185,0.45344,0.38082
0.31807,0.43638,0.2971,0.20384
0.11921,0.012682,0.3584,0.19433
0.93983,0.22902,0.48244,0.26665
0.64555,0.26368,0.43122,0.29543
0.47946,0.51139,0.69882,1.0919
0.63932,0.21508,0.67507,0.84631
0.54472,0.34611,0.006871,-0.57848
0.64731,0.74782,0.07899,-0.24139
0.54389,0.41362,0.46063,0.51103
0.72105,0.055753,0.77754,0.94553
0.5225,0.39003,0.81676,1.2621
0.9937,0.47448,0.63139,0.70328
0.21868,0.82532,0.36488,0.59818
0.1058,0.30364,0.8875,1.5265
0.1097,0.82179,0.25093,0.38972
0.063591,0.56568,0.066119,-0.16601
0.40458,0.054382,0.72715,0.94248
0.44837,0.26001,0.7668,1.1108
0.36582,0.5891,0.89833,1.6021
0.7635,0.47973,0.76683,1.0957
0.6279,0.19865,0.94688,1.4459
0.77198,0.23901,0.53573,0.46838
0.93285,0.78019,0.95978,1.6596
0.97274,0.61731,0.97819,1.5583
0.19203,0.14413,0.5221,0.61016
0.13887,0.71613,0.84536,1.6185
0.69627,0.40151,0.89803,1.3697
0.09382,0.46239,0.93123,1.7144
0.5254,0.70728,0.45764,0.63505
0.53034,0.40121,0.75916,1.1676
0.86114,0.014385,0.9388,1.2657
0.48485,0.07464,0.8107,1.1076
0.39346,0.59107,0.93039,1.6567
0.67143,0.446,0.44696,0.47725
0.74126,0.92662,0.83389,1.493
0.52005,0.094893,0.98778,1.4977
0.34771,0.37542,0.36964,0.3303
0.15,0.546,0.17077,0.0062899
0.58609,0.11168,0.82317,1.1127
0.26215,0.90446,0.58706,1.0752
0.044454,0.63328,0.96161,1.8866
0.75493,0.90541,0.48913,0.68921
0.24279,0.63055,0.25352,0.23186
0.4424,0.014228,0.67822,0.80529
0.6878,0.31648,0.91449,1.3842
0.35923,0.11187,0.61707,0.73429
0.73634,0.62946,0.3225,0.19323
0.39471,0.060709,0.49051,0.42212
0.68342,0.67399,0.40746,0.42393
0.70405,0.47744,0.08394,-0.39207
0.44231,0.30555,0.59196,0.73613
0.019578,0.51633,0.87902,1.6665
0.33086,0.70703,0.55331,0.90335
0.42431,0.81361,0.29947,0.31405
0.27027,0.31581,0.89701,1.5101
0.19705,0.3113,0.79431,1.3175
0.82172,0.34498,0.77581,1.0787
0.42992,0.6663,0.59897,0.95879
0.88777,0.86107,0.55722,0.82593
0.39118,0.76178,0.29971,0.3554
0.76911,0.87584,0.54766,0.86625
0.39679,0.87124,0.99183,1.959
0.80851,0.17279,0.48341,0.32254
0.75508,0.85022,0.68477,1.1337
0.3774,0.95959,0.48002,0.86293
0.21602,0.77021,0.74652,1.4309
0.79041,0.87502,0.21142,0.079899
0.9493,0.067413,0.24849,-0.33867
0.32757,0.64679,0.097839,-0.17448
0.67126,0.3241,0.70867,0.97149
0.43864,0.64035,0.85575,1.536
0.8335,0.87975,0.78903,1.33
0.76885,0.37364,0.74284,1.011
0.16725,0.76674,0.10452,0.020396
0.86198,0.16809,0.52087,0.35285
0.98987,0.51972,0.84663,1.2477
0.51442,0.62746,0.84361,1.4282
0.88428,0.71391,0.37775,0.32281
0.58803,0.3064,0.2721,-0.01224
0.15475,0.26369,0.1253,-0.22132
0.19986,0.916,0.69135,1.3876
0.40695,0.61503,0.55513,0.83509
0.74871,0.093175,0.0084742,-0.75206
0.82558,0.6277,0.41603,0.40511
0.78996,0.19203,0.43912,0.22376
0.31852,0.77696,0.78436,1.4719
0.53406,0.8645,0.83,1.5415
0.089951,0.33358,0.58961,0.9057
0.11171,0.13541,0.14207,-0.20398
0.13629,0.76547,0.59331,1.1107
0.67865,0.31861,0.72619,0.97933
0.49518,0.25238,0.42838,0.32155
0.18971,0.20007,0.21079,-0.09507
0.49501,0.06901,0.26538,-0.097602
0.14761,0.55191,0.99318,1.9247
0.054974,0.40381,0.48076,0.69403
0.85071,0.75012,0.82775,1.3618
0.56056,0.48718,0.60324,0.84673
0.92961,0.38479,0.81784,1.0961
0.69667,0.061409,0.95555,1.355
0.58279,0.21369,0.65038,0.74909
0.8154,0.54387,0.62765,0.83001
0.87901,0.41064,0.64656,0.77539
0.98891,0.90096,0.062133,-0.32828
0.00052238,0.05629,0.9382,1.5556
0.86544,0.44351,0.89872,1.3267
0.61257,0.53781,0.69486,1.0613
0.98995,0.13406,0.31041,-0.17343
0.52768,0.54095,0.34355,0.28502
0.47952,0.85737,0.076229,-0.12615
0.80135,0.19802,0.51984,0.42164
0.22784,0.15561,0.60878,0.77502
0.49809,0.061378,0.72716,0.91052
0.90085,0.66107,7.3934e-005,-0.5682
0.57466,0.018603,0.16977,-0.36859
0.84518,0.2911,0.46329,0.33976
0.73864,0.97382,0.36185,0.44387
0.58599,0.76464,0.95207,1.7235
0.24673,0.24368,0.93219,1.5603
0.66642,0.68212,0.95807,1.6877
0.083483,0.13785,0.20654,-0.068525
0.62596,0.62981,0.1597,-0.14397
0.66094,0.85701,0.57176,0.88005
0.72975,0.8998,0.59292,0.9502
0.89075,0.34837,0.69861,0.88154
0.9823,0.48631,0.30581,0.021315
0.76903,0.67952,0.39385,0.37666
0.58145,0.70412,0.33689,0.32153
0.92831,0.46088,0.12899,-0.40598
0.58009,0.36427,0.086936,-0.38568
0.016983,0.28027,0.54894,0.81086
0.12086,0.076204,0.31773,0.13053
0.86271,0.44462,0.99275,1.5853
0.4843,0.16571,0.72357,0.97027
0.84486,0.39875,0.5721,0.63177
0.20941,0.92058,0.71723,1.4588
0.55229,0.51133,0.97656,1.6487
0.62988,0.91414,0.42699,0.61423
0.031991,0.091934,0.91301,1.5126
0.61471,0.99304,0.89731,1.6993
0.36241,0.096434,0.83523,1.2188
0.049533,0.31315,0.047958,-0.31367
0.48957,0.78538,0.35928,0.4376
0.19251,0.6024,0.29575,0.28062
0.12308,0.46591,0.62913,1.0095
0.20549,0.29813,0.13618,-0.18802
0.14651,0.13317,0.37405,0.26493
0.18907,0.29501,0.86478,1.4709
0.042652,0.16663,0.25027,0.043592
0.6352,0.3171,0.029506,-0.57159
0.28187,0.10984,0.99945,1.6178
0.5386,0.83209,0.60514,1.0255
0.69516,0.97159,0.2442,0.18142
0.49912,0.21827,0.4382,0.37594
0.5358,0.70608,0.73509,1.239
0.44518,0.039014,0.55799,0.53929
0.12393,0.6163,0.43834,0.64658
0.49036,0.66936,0.60354,0.94466
0.853,0.037202,0.181,-0.45349
0.87393,0.0033346,0.80879,0.91372
0.27029,0.14246,0.81906,1.2558
0.20846,0.86241,0.48724,0.91928
0.56498,0.27604,0.75505,1.0865
0.64031,0.53169,0.40437,0.3728
0.41703,0.52222,0.72568,1.1832
0.20598,0.56762,0.15401,-0.014426
0.94793,0.33303,0.50907,0.41027
0.082071,0.41342,0.66804,1.0643
0.10571,0.41435,0.15258,-0.081592
0.14204,0.98392,0.062696,0.0010695
0.16646,0.057739,0.33711,0.1649
0.62096,0.39654,0.44594,0.41413
0.57371,0.79132,0.75765,1.3215
0.052078,0.59419,0.13053,-0.04734
0.9312,0.30956,0.90151,1.2515
0.72866,0.9018,0.22034,0.14066
0.73784,0.093127,0.37855,0.064417
0.063405,0.31903,0.42276,0.5128
0.86044,0.88696,0.97269,1.7481
0.93441,0.65743,0.17702,-0.12059
0.9844,0.68452,0.88228,1.3922
0.85894,0.47395,0.55126,0.59605
0.78556,0.14124,0.32149,-0.048837
0.51338,0.95092,0.89985,1.7718
0.1776,0.88263,0.54211,1.0209
0.39859,0.43744,0.46289,0.56335
0.13393,0.83496,0.80797,1.634
0.03089,0.32514,0.36082,0.3927
0.93914,0.36764,0.971,1.4366
0.30131,0.79484,0.55552,0.98222
